Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-0.5,profundidad_-1.5,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0
2018-07-04,,,,,,,,
2018-07-10,,,,,,,,
2018-07-19,,,,,,,,
2018-07-24,,,,,,,,
2018-08-03,,,,,,,,
2018-08-09,,,,,,,,
2018-08-14,,,,,,,,
2018-08-23,,,,,,,,
2018-08-29,,,,,,,,
2018-09-04,,,,,,,,
2018-09-13,,,,,,,,
2018-09-20,,,,,,,,
2018-09-25,,,,,,,,
2018-10-03,,,,,,,,
2018-10-10,,,,,,,,
2018-10-17,,,,,,,,
2018-10-24,,,,,,,,
2018-10-31,,,,,,,,
2018-11-07,,,,,,,,
2018-11-21,,,,,,,,
2018-11-28,,,,,,,,
2018-12-04,,,,,,,,
2018-12-11,,,,,,,,
2018-12-19,,,,,,,,
2018-12-26,,,,,,,,
2019-01-03,,,,,,,,
2019-01-09,,,,,,,,
2019-01-17,,,,,,,,
2019-01-25,,,,,,,,
2019-02-06,,,,,,,,
2019-02-12,,,,,,,,
2019-02-20,,,,,,,,
2019-02-26,,,,,,,,
2019-03-05,,,,,,,,
2019-03-12,,,,,,,,
2019-03-28,,,,,,,,
2019-04-02,,,,,,,,
2019-04-15,,,,,,,,
2019-04-24,,,,,,,,
2019-04-30,,,,,,,,
2019-05-08,,,,,,,,
2019-05-15,,,,,,,,
2019-05-21,,,,,,,,
2019-06-04,,,,,,,,
2019-06-18,,,,,,,,
2019-06-25,,,,,,,,
2019-07-04,,,,,,,,
2019-07-11,,,,,,,,
2019-07-19,,,,,,,,
2019-07-26,,,,,,,,
2019-07-30,,,,,,,,
2019-08-06,,,,,,,,
2019-08-14,,,,,,,,
2019-08-22,,,,,,,,
2019-08-29,,,,,,,,
2019-09-04,,,,,,,,
2019-09-17,,,,,,,,
2019-09-18,,,,,,,,
2019-09-19,,,,,,,,
2019-09-26,,,,,,,,
2019-10-03,,,,,,,,
2019-10-15,,,,,,,,
2019-10-16,,,,,,,,
2019-10-25,,,,,,,,
2019-11-04,,,,,,,,
2019-11-07,,,,,,,,
2019-11-14,,,,,,,,
2019-11-21,,,,,,,,
2019-11-27,,,,,,,,
2019-12-05,,,,,,,,
2019-12-11,,,,,,,,
2019-12-16,,,,,,,,
2019-12-26,,,,,,,,
2020-01-03,,,,,,,,
2020-01-08,,,,,,,,
2020-01-17,,,,,,,,
2020-01-23,,,,,,,,
2020-01-29,,,,,,,,
2020-02-04,,,,,,,,
2020-02-11,,,,,,,,
2020-02-20,,,,,,,,
2020-02-25,,,,,,,,
2020-03-05,,,,,,,,
2020-03-11,,,,,,,,
2020-03-17,,,,,,,,
2020-03-27,,,,,,,,
2020-04-01,,,,,,,,
2020-04-07,,,,,,,,
2020-04-14,,,,,,,,
2020-04-21,,,,,,,,
2020-05-13,,,,,,,,
2020-05-20,,,,,,,,
2020-06-01,,,,,,,,
2020-06-15,,,,,,,,
2020-06-26,,,,,,,,
2020-07-02,,,,,,,,
2020-07-07,,,,,,,,
2020-07-17,,,,,,,,
2020-07-23,,,,,,,,
2020-07-28,,,,,,,,
2020-08-04,,,,,,,,
2020-08-13,,,,,,,,
2020-08-19,,,,,,,,
2020-08-26,,,,,,,,
2020-09-03,,,,,,,,
2020-09-10,,,,,,,,
2020-09-16,,,,,,,,
2020-09-24,,,,,,,,
2020-09-30,,,,,,,,
2020-10-08,,,,,,,,
2020-10-14,,,,,,,,
2020-10-22,,,,,,,,
2020-10-29,,,,,,,,
2020-11-04,,,,,,,,
2020-11-12,,,,,,,,
2020-11-18,,,,,,,,
2020-11-25,,,,,,,,
2020-12-03,,,,,,,,
2020-12-10,,,,,,,,
2020-12-15,,,,,,,,
2020-12-21,,,,,,,,
2020-12-29,,,,,,,,
2021-01-05,,,,,,,,
2021-01-13,,,,,,,,
2021-01-20,,,,,,,,
2021-01-27,,,,,,,,
2021-02-03,,,,,,,,
2021-02-12,,,,,,,,
2021-02-17,,,,,,,,
2021-02-24,,,,,,,,
2021-03-05,8.06,8.02,8.05,,,8.03,8.03,
2021-03-10,7.65,7.94,7.81,,,8.09,8.29,
2021-03-15,7.47,7.48,7.54,,,7.82,7.87,
2021-03-24,7.76,7.82,8.28,,,8.64,8.68,
2021-04-06,7.27,7.26,7.13,,,7.14,7.12,
2021-04-13,9.35,8.95,8.99,,,9.06,9.19,
2021-04-20,7.81,7.85,8.03,,,8.72,8.96,
2021-04-27,7.29,7.43,8.0,,,8.88,8.95,
2021-05-06,7.62,7.8,8.09,,,8.22,8.27,
2021-05-13,7.58,7.62,8.18,,,8.53,9.11,
2021-05-20,11.6,11.57,11.64,,,11.74,11.82,
2021-05-25,10.86,10.91,11.09,,,11.28,11.8,
2021-06-02,7.49,7.43,7.93,,,7.89,7.4,
2021-06-08,8.83,8.82,8.45,,,8.49,8.77,
2021-06-14,11.1,11.24,11.48,,,11.91,12.03,
2021-06-22,12.66,13.13,13.39,,,13.58,13.57,
2021-07-01,10.2,10.19,10.25,,,10.27,10.56,
2021-07-06,9.14,9.03,9.54,,,9.93,10.05,
2021-07-14,9.31,9.11,9.54,,,9.93,10.04,
2021-07-20,8.8,8.6,9.03,,,9.77,11.42,
2021-07-27,10.15,10.37,10.88,,,11.65,11.97,
2021-08-03,13.59,13.6,13.74,,,14.11,14.46,
2021-08-09,10.3,10.4,10.32,,,10.35,10.37,
2021-08-13,9.68,9.81,10.0,,,10.18,14.52,
2021-08-16,8.89,8.8,8.96,,,9.22,10.38,
2021-08-19,12.0,11.92,11.99,,,11.96,11.84,
2021-08-24,10.76,10.88,10.89,,,10.91,10.82,
2021-08-26,10.55,10.56,10.58,,,10.6,10.67,
2021-08-30,10.01,10.52,11.77,,,12.42,13.2,
2021-09-09,,10.6,10.7,,,,,
2021-09-13,12.54,12.72,12.73,,,12.76,12.66,
2021-09-20,13.29,13.35,13.73,,,14.12,14.42,
2021-09-30,12.25,12.28,12.55,,,12.93,13.07,
2021-10-07,11.95,12.16,12.41,,,12.59,12.93,
2021-10-11,11.78,11.77,11.78,,,11.78,11.53,
2021-10-18,10.66,11.31,11.53,,,11.68,11.85,
2021-10-28,11.36,11.38,11.61,,,12.43,12.87,
2021-11-04,11.88,11.85,11.84,,,11.85,11.85,
2021-11-11,11.59,11.56,11.69,,,11.81,11.89,
2021-11-18,10.49,10.53,10.52,,,10.54,10.52,
2021-11-25,11.82,11.89,11.93,,,11.93,11.98,
2021-12-01,11.06,11.09,11.12,,,11.18,11.17,
2021-12-10,11.23,11.26,11.25,,,11.19,11.12,
2021-12-15,9.11,9.11,9.12,,,9.12,9.13,
2021-12-21,10.19,10.24,10.33,,,10.35,10.3,
2021-12-28,8.21,8.24,8.41,,,8.67,9.03,
2022-01-04,9.93,9.78,9.92,,,9.98,9.98,
2022-01-12,8.88,8.76,8.79,,,8.99,9.1,
2022-01-19,8.28,8.27,8.4,,,8.44,8.44,
2022-01-27,7.96,7.97,7.95,,,8.03,7.99,
2022-02-02,7.94,7.96,8.0,,,7.98,7.96,
2022-02-10,7.3,7.28,7.35,,,7.37,7.4,
2022-02-16,7.45,7.46,7.37,,,7.47,7.47,
2022-02-24,7.43,7.4,7.61,,,7.76,7.77,
2022-03-02,7.25,7.32,7.52,,,7.68,7.74,
2022-03-11,6.74,6.76,6.81,,,6.79,7.04,
2022-03-24,7.14,7.16,7.15,,,7.21,7.2,
2022-03-28,8.3,8.31,8.33,,,8.35,8.22,
2022-04-06,10.32,8.56,8.61,,,8.58,8.52,
2022-04-11,9.06,9.09,9.13,,,9.11,9.1,
2022-04-19,8.29,8.51,8.82,,,8.8,9.41,
2022-04-22,8.56,8.45,8.3,,,8.16,,
2022-04-27,9.28,9.41,9.59,,,9.59,9.67,
2022-05-06,8.64,8.77,8.8,,,8.79,9.02,
2022-05-13,8.78,8.37,8.12,,,8.2,8.41,
2022-05-18,8.7,8.62,8.32,,,8.3,8.51,
2022-05-26,9.26,9.4,10.09,,,10.52,10.68,
2022-06-02,8.73,8.69,8.65,,,8.63,8.79,8.92
2022-06-10,9.85,9.88,10.23,,,10.85,10.97,
2022-06-17,10.59,10.56,10.62,,,10.72,10.93,
2022-06-24,10.86,10.9,10.05,,,10.24,10.95,
2022-06-30,9.72,9.76,9.78,,,9.9,10.22,
2022-07-06,9.01,8.93,8.89,,,8.87,9.02,
2022-07-14,8.59,8.62,8.97,,,9.31,9.35,
2022-07-20,7.69,7.85,8.33,,,8.73,8.93,
2022-07-28,8.4,10.15,10.51,,,10.54,11.13,
2022-08-03,7.77,8.16,8.82,,,9.11,9.74,
2022-08-11,11.05,11.1,11.09,,,11.05,10.95,
2022-08-17,12.43,12.49,12.48,,,12.46,12.49,
2022-08-24,10.4,10.58,10.83,,,11.41,11.79,
2022-09-01,8.68,9.01,9.48,,,9.72,9.92,
2022-09-07,8.76,9.09,9.42,,,9.66,9.89,
2022-09-15,8.59,8.76,8.96,,,9.04,9.13,
2022-09-21,10.5,10.41,10.37,,,10.35,10.38,
2022-09-27,12.32,12.38,11.96,,,10.49,10.4,
2022-09-29,12.2,12.21,12.39,,,12.38,12.25,
2022-10-05,12.27,12.27,12.28,,,12.26,12.05,
2022-10-11,13.02,12.86,11.81,,,11.59,11.61,
2022-10-18,11.71,11.76,11.82,,,11.9,11.92,
2022-10-26,8.71,8.8,8.84,,,8.89,8.96,
2022-11-02,9.75,9.59,9.68,,,10.16,11.15,
2022-11-09,9.66,9.9,10.14,,,10.25,10.25,
2022-11-17,10.27,10.26,10.1,,,10.28,10.41,
2022-11-24,10.45,10.52,10.51,,,10.54,10.58,
2022-12-01,9.77,9.62,9.58,,,9.66,9.67,
2022-12-07,9.23,10.57,10.34,,,10.21,11.23,
2022-12-16,8.66,8.64,8.73,,,8.85,8.92,
2022-12-20,7.97,8.19,8.27,,,8.43,8.45,
2022-12-27,8.59,8.61,8.85,,,8.98,9.02,
2023-01-03,8.33,8.3,8.27,,,8.26,8.3,
2023-01-10,8.11,8.22,8.14,,,8.09,8.14,
2023-01-20,7.99,7.99,7.99,,,7.95,7.97,
2023-01-25,7.97,7.95,7.99,,,8.03,7.99,
2023-02-01,7.86,7.83,8.04,,,8.04,8.06,
2023-02-08,7.33,7.26,7.26,,,7.26,7.28,
2023-02-14,6.72,6.77,6.79,,,6.79,6.82,
2023-02-23,6.77,6.93,7.02,,,7.18,7.49,
2023-03-01,6.3,6.29,6.39,,,6.63,6.42,
2023-03-08,5.84,6.33,6.19,,,6.18,6.36,
2023-03-16,6.07,6.11,6.16,,,6.51,6.93,
2023-03-22,6.68,6.73,6.95,,,7.22,7.35,
2023-03-29,6.83,6.79,6.93,,,6.94,7.02,
2023-04-04,6.23,6.27,6.3,,,6.46,6.57,
2023-04-11,7.08,7.15,7.1,,,7.16,7.29,
2023-04-20,6.61,6.91,7.14,,,7.4,7.6,
2023-04-27,7.09,7.03,7.26,,,7.33,7.4,
2023-05-05,8.04,7.99,8.07,,,8.25,8.13,
2023-05-11,9.35,9.35,9.42,,,9.52,9.4,
2023-05-18,8.38,8.49,8.64,,,8.74,8.79,
2023-05-25,5.16,1.79,5.65,,,6.32,7.07,
2023-05-31,7.82,6.15,6.18,,,6.35,6.32,
2023-06-05,9.13,8.93,8.33,,,8.29,8.28,
2023-06-13,8.05,8.34,8.47,,,8.26,8.42,
2023-06-21,8.26,8.21,8.36,,,8.55,8.77,
2023-06-28,9.63,9.57,9.6,,,9.87,10.39,
2023-07-05,4.15,8.09,8.16,,,8.39,8.78,
2023-07-12,8.54,8.61,8.83,,,9.37,9.6,
2023-07-19,8.45,8.64,9.15,,,9.81,10.07,
2023-07-26,10.08,10.05,10.18,,,10.48,10.74,
2023-08-01,9.85,9.99,10.51,,,10.53,10.78,
2023-08-10,8.01,8.12,9.13,,,9.93,10.82,
2023-08-17,7.71,7.93,8.06,,,8.21,8.44,
2023-08-24,9.47,9.68,9.81,,,9.87,7.1,
