Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-0.5,profundidad_-1.5,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-6.0
2018-10-24,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,
2019-07-11,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,
2019-09-10,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,
2020-04-01,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,
2020-04-21,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,
2020-12-10,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,
2020-12-21,,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,,
2021-03-05,55.99,47.63,69.88,83.0,85.27,,,,,,,,
2021-03-10,67.54,71.6,70.71,70.27,71.28,,,,,,,,
2021-03-15,1025.48,632.71,388.15,87.49,46.42,,,,,,,,
2021-03-24,230.6,90.58,42.38,40.98,47.67,69.48,,,,,,,
2021-04-06,34.76,45.34,56.75,65.93,71.06,80.36,,,,,,,
2021-04-13,39.17,39.88,49.1,60.49,64.16,,,,,,,,
2021-04-20,47.3,58.16,76.58,85.13,94.67,,,,,,,,
2021-04-27,62.45,59.95,61.69,74.13,78.41,,,,,,,,
2021-05-06,40.73,41.48,43.66,46.45,51.31,85.39,,,,,,,
2021-05-13,67.94,362.41,589.23,182.61,91.25,,,,,,,,
2021-05-20,29.67,26.53,372.41,112.18,49.12,,,,,,,,
2021-05-25,86.09,47.02,312.72,53.34,52.28,,,,,,,,
2021-06-02,464.79,97.89,116.48,99.87,105.7,,,,,,,,
2021-06-08,84.11,91.45,82.0,107.36,132.07,,,,,,,,
2021-06-14,132.18,1153.31,757.56,164.39,137.3,,,,,,,,
2021-06-22,61.74,176.73,111.74,106.44,78.85,,,,,,,,
2021-07-01,104.01,127.26,138.38,168.21,183.73,,,,,,,,
2021-07-06,59.4,67.0,100.95,113.85,123.03,124.82,,,,,,,118.07
2021-07-14,60.29,67.0,100.95,113.85,123.03,124.82,,,,,,,118.15
2021-07-20,261.2,123.26,144.23,122.57,129.22,145.05,,,,,,,155.57
2021-07-27,240.13,274.35,284.45,288.57,282.37,274.15,,,,,,,
2021-08-03,257.27,329.09,340.99,349.74,350.16,358.78,,,,,,,
2021-08-09,437.6,536.98,528.58,527.73,539.1,556.54,,,,,,,
2021-08-13,417.93,450.59,489.36,550.33,665.35,,,,,,,,
2021-08-16,515.95,671.89,681.4,646.31,638.07,621.74,,,,,,,
2021-08-19,502.45,538.87,619.92,654.44,687.89,,,,,,,,
2021-08-24,3243.6,690.64,537.07,524.22,470.8,486.32,,,,,,,
2021-08-26,517.49,669.21,748.1,923.7,952.59,747.03,,,,,,,
2021-08-30,411.58,604.98,677.84,670.99,660.33,677.99,,,,,,,701.88
2021-09-02,259.91,273.63,264.28,263.94,260.82,,,,,,,,
2021-09-09,484.19,573.3,671.47,672.77,625.08,611.32,,,,,,,
2021-09-13,439.74,609.13,730.36,703.14,640.09,621.86,,,,,,,
2021-09-20,1207.83,1254.3,1239.53,1293.04,1350.58,1355.23,,,,,,,
2021-09-30,1224.71,892.88,975.9,958.9,1076.18,1000.08,,,,,,,1004.29
2021-10-07,440.67,470.79,568.77,685.88,709.38,744.15,,,,,,,846.01
2021-10-11,661.96,948.67,1180.04,1145.8,1150.15,,,,,,,,
2021-10-18,550.32,570.7,624.62,757.12,719.23,,,,,,,,
2021-10-28,322.85,441.95,559.5,576.94,525.27,,,,,,,,
2021-11-04,162.65,183.28,232.7,300.59,318.9,312.81,,,,,,,
2021-11-11,96.22,120.03,152.19,185.04,188.97,176.87,,,,,,,
2021-11-18,149.72,139.19,133.79,135.61,129.15,131.05,,,,,,,
2021-11-25,82.58,99.66,163.41,154.08,153.73,,,,,,,,
2021-12-01,100.04,116.41,121.09,136.32,139.06,143.18,,,,,,,
2021-12-10,71.86,103.25,114.64,116.08,125.44,,,,,,,,
2021-12-15,126.58,142.86,154.69,151.7,149.08,,,,,,,,
2021-12-21,72.85,92.92,113.48,135.13,215.33,,,,,,,,
2021-12-28,129.59,146.52,150.77,158.48,157.14,139.82,,,,,,,
2022-01-04,143.05,191.28,109.82,96.12,83.91,,,,,,,,
2022-01-12,67.32,75.88,87.33,68.17,70.62,,,,,,,,
2022-01-19,56.69,102.25,61.95,67.04,70.43,68.63,,,,,,,
2022-01-27,61.06,58.65,62.29,64.93,62.89,,,,,,,,
2022-02-02,45.83,100.32,55.87,72.48,75.04,,,,,,,,
2022-02-10,116.19,124.65,119.88,114.45,102.78,,,,,,,,
2022-02-16,87.14,70.87,56.85,64.2,73.88,,,,,,,,
2022-02-24,184.1,204.32,97.57,79.74,87.25,,,,,,,,
2022-03-02,49.07,207.13,56.42,64.02,66.84,,,,,,,,
2022-03-11,39.48,51.42,72.93,84.05,87.36,,,,,,,,
2022-03-24,135.27,146.92,163.48,169.23,163.62,,,,,,,,
2022-03-28,147.14,150.94,155.99,172.31,175.81,,,,,,,,
2022-04-06,299.9,337.04,360.98,381.62,385.93,,,,,,,,
2022-04-11,317.24,224.52,236.48,234.33,215.97,,,,,,,,
2022-04-19,574.93,94.57,144.98,144.53,128.95,,,,,,,,
2022-04-22,63.24,87.5,140.09,157.14,153.01,,,,,,,,
2022-04-27,117.85,128.19,146.26,159.63,168.73,171.15,,,,,,,
2022-05-06,327.24,62.56,134.28,74.84,80.12,77.6,,,,,,,85.27
2022-05-13,79.18,405.56,163.14,64.61,88.26,,,,,,,,
2022-05-18,193.54,222.58,228.62,209.23,295.58,356.58,,,,,,,387.44
2022-05-26,145.8,278.0,74.34,79.93,83.02,83.04,,,,,,,
2022-06-02,2850.53,1021.19,352.1,61.38,80.6,91.75,,,,,,,123.15
2022-06-10,73.2,61.75,71.06,68.89,67.88,,,,,,,,
2022-06-17,82.49,82.67,94.79,80.64,97.49,117.38,,,,,,,
2022-06-24,125.88,135.88,140.65,129.54,126.56,126.67,,,,,,,
2022-06-30,58.9,60.05,69.29,78.47,82.68,123.86,,,,,,,
2022-07-06,92.62,99.52,125.21,132.26,123.05,133.03,,,,,,,
2022-07-14,529.32,49.53,53.94,49.41,49.01,48.15,,,,,,,
2022-07-20,47.8,64.98,66.81,79.09,100.52,108.04,,,,,,,
2022-07-28,128.61,126.71,118.64,121.21,125.45,162.04,,,,,,,
2022-08-03,134.32,186.28,225.02,210.11,187.69,,,,,,,,
2022-08-11,78.31,82.78,76.86,87.64,91.47,86.94,,,,,,,92.61
2022-08-17,381.36,1283.85,625.6,117.56,134.81,107.15,,,,,,,107.01
2022-08-24,605.77,495.19,126.86,120.83,104.26,,,,,,,,
2022-09-01,155.86,191.45,108.16,115.18,111.9,112.21,,,,,,,
2022-09-07,113.57,110.93,132.81,134.21,123.48,123.79,,,,,,,
2022-09-15,109.19,115.5,138.95,158.58,171.02,169.66,,,,,,,
2022-09-21,125.05,127.36,125.68,122.03,118.68,115.09,,,,,,,
2022-09-27,141.66,553.13,154.98,152.34,147.95,145.35,,,,,,,
2022-09-29,107.46,118.05,122.53,125.86,118.48,,,,,,,,
2022-10-05,89.51,1337.98,1192.73,183.34,137.91,,,,,,,,
2022-10-11,249.54,225.46,111.24,102.75,103.97,,,,,,,,
2022-10-18,95.79,92.44,86.35,88.62,98.81,100.34,,,,,,,69.49
2022-10-26,230.99,262.49,285.67,298.11,290.29,280.69,,,,,,,270.32
2022-11-02,139.71,170.29,179.15,168.46,155.3,147.56,,,,,,,
2022-11-09,65.07,86.19,129.01,142.82,150.92,156.41,,,,,,,146.35
2022-11-17,98.34,124.79,139.03,142.17,133.59,137.06,,,,,,,
2022-11-24,85.55,92.37,139.85,155.67,156.69,176.99,,,,,,,
2022-12-01,74.77,112.92,143.97,138.96,139.56,146.31,,,,,,,
2022-12-07,176.83,205.99,223.7,237.04,248.25,243.37,,,,,,,
2022-12-16,182.17,188.76,252.55,299.93,302.87,294.16,,,,,,,
2022-12-20,185.63,196.07,203.57,196.97,199.67,201.09,,,,,,,199.36
2022-12-27,90.88,122.86,146.41,179.34,194.5,193.07,,,,,,,189.76
2023-01-03,79.85,89.33,104.78,111.08,121.58,116.06,,,,,,,
2023-01-10,118.15,107.23,141.69,155.81,169.16,128.79,,,,,,,
2023-01-20,80.75,102.8,103.36,110.18,115.8,,,,,,,,
2023-01-25,88.4,96.0,98.99,94.75,101.39,104.23,,,,,,,
2023-02-01,217.82,227.78,65.25,69.68,71.51,,,,,,,,
2023-02-08,178.64,154.15,117.76,100.76,93.43,99.92,,,,,,,
2023-02-14,72.08,80.91,85.9,95.74,97.86,,,,,,,,
2023-02-23,37.22,46.45,52.77,54.68,57.34,,,,,,,,
2023-03-01,70.68,69.2,59.81,67.04,78.29,,,,,,,,
2023-03-08,28.19,53.02,445.05,70.31,44.85,,,,,,,,
2023-03-16,25.08,35.74,74.37,57.76,56.19,,,,,,,,
2023-03-22,20.59,22.38,21.49,24.97,23.09,27.17,,,,,,,
2023-03-29,52.02,300.16,72.6,60.63,50.79,,,,,,,,
2023-04-04,21.61,54.75,56.24,52.76,54.76,,,,,,,,
2023-04-11,112.22,129.27,120.9,107.75,113.84,,,,,,,,
2023-04-20,49.76,50.03,49.73,51.48,53.58,53.32,,,,,,,54.13
2023-04-27,19.41,36.16,64.6,46.64,58.33,,,,,,,,
2023-05-05,44.27,29.17,31.99,37.1,47.49,58.62,,,,,,,
2023-05-11,1319.16,161.74,82.57,91.02,107.79,,,,,,,,
2023-05-18,410.48,136.05,47.67,52.89,75.83,103.33,,,,,,,
2023-05-25,55.8,55.12,60.6,77.6,114.27,153.51,,,,,,,159.37
2023-05-31,44.8,53.22,57.48,63.18,61.51,68.32,,,,,,,
2023-06-05,31.07,31.43,35.1,33.18,36.81,45.43,,,,,,,53.49
2023-06-13,429.01,104.76,118.64,138.86,163.91,157.89,,,,,,,
2023-06-21,86.99,91.84,98.3,103.5,106.24,112.47,,,,,,,114.19
2023-06-28,50.98,44.26,60.01,82.17,88.65,94.89,,,,,,,
2023-07-05,80.42,79.14,78.45,80.06,85.46,82.67,,,,,,,
2023-07-12,58.89,64.66,111.06,67.19,79.37,93.79,,,,,,,119.04
2023-07-19,127.45,68.75,72.9,76.26,78.52,90.45,,,,,,,115.66
2023-07-26,104.69,108.55,110.32,105.73,109.29,108.61,,,,,,,
2023-08-01,75.02,80.72,88.96,81.75,80.98,81.49,,,,,,,
2023-08-10,65.03,78.11,98.9,88.27,109.87,124.26,,,,,,,
2023-08-17,105.12,90.32,89.03,89.6,93.5,94.97,,,,,,,
2023-08-24,106.69,135.33,132.7,125.65,138.6,200.56,,,,,,,
