Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-6.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2018-03-13,,,,,,,,,,,
2018-03-26,,,,,,,,,,,
2018-04-05,,,,,,,,,,,
2018-04-17,,,,,,,,,,,
2018-04-27,,,,,,,,,,,
2018-05-02,,,,,,,,,,,
2018-05-11,,,,,,,,,,,
2018-05-16,,,,,,,,,,,
2018-05-22,,,,,,,,,,,
2018-06-08,,,,,,,,,,,
2018-06-12,,,,,,,,,,,
2018-06-20,,,,,,,,,,,
2018-06-26,,,,,,,,,,,
2018-07-04,,,,,,,,,,,
2018-07-10,,,,,,,,,,,
2018-07-19,,,,,,,,,,,
2018-07-24,,,,,,,,,,,
2018-08-03,,,,,,,,,,,
2018-08-09,,,,,,,,,,,
2018-08-14,,,,,,,,,,,
2018-08-23,,,,,,,,,,,
2018-08-29,,,,,,,,,,,
2018-09-04,,,,,,,,,,,
2018-09-13,,,,,,,,,,,
2018-09-20,,,,,,,,,,,
2018-09-25,,,,,,,,,,,
2018-10-03,,,,,,,,,,,
2018-10-10,,,,,,,,,,,
2018-10-17,,,,,,,,,,,
2018-10-24,,,,,,,,,,,
2018-10-31,,,,,,,,,,,
2018-11-07,,,,,,,,,,,
2018-11-21,,,,,,,,,,,
2018-11-28,,,,,,,,,,,
2018-12-04,,,,,,,,,,,
2018-12-11,,,,,,,,,,,
2018-12-19,,,,,,,,,,,
2018-12-26,,,,,,,,,,,
2019-01-03,,,,,,,,,,,
2019-01-09,,,,,,,,,,,
2019-01-17,,,,,,,,,,,
2019-01-25,,,,,,,,,,,
2019-02-06,,,,,,,,,,,
2019-02-12,,,,,,,,,,,
2019-02-20,,,,,,,,,,,
2019-02-26,,,,,,,,,,,
2019-03-05,,,,,,,,,,,
2019-03-12,,,,,,,,,,,
2019-03-28,,,,,,,,,,,
2019-04-02,,,,,,,,,,,
2019-04-15,,,,,,,,,,,
2019-04-24,,,,,,,,,,,
2019-04-30,,,,,,,,,,,
2019-05-08,,,,,,,,,,,
2019-05-15,,,,,,,,,,,
2019-05-21,,,,,,,,,,,
2019-05-29,,,,,,,,,,,
2019-06-04,,,,,,,,,,,
2019-06-18,,,,,,,,,,,
2019-06-25,,,,,,,,,,,
2019-07-04,,,,,,,,,,,
2019-07-11,,,,,,,,,,,
2019-07-19,,,,,,,,,,,
2019-07-26,,,,,,,,,,,
2019-07-30,,,,,,,,,,,
2019-08-06,,,,,,,,,,,
2019-08-14,,,,,,,,,,,
2019-08-22,,,,,,,,,,,
2019-08-29,,,,,,,,,,,
2019-09-04,,,,,,,,,,,
2019-09-10,,,,,,,,,,,
2019-09-17,,,,,,,,,,,
2019-09-18,,,,,,,,,,,
2019-09-19,,,,,,,,,,,
2019-09-26,,,,,,,,,,,
2019-10-03,,,,,,,,,,,
2019-10-15,,,,,,,,,,,
2019-10-16,,,,,,,,,,,
2019-10-25,,,,,,,,,,,
2019-11-04,,,,,,,,,,,
2019-11-07,,,,,,,,,,,
2019-11-14,,,,,,,,,,,
2019-11-21,,,,,,,,,,,
2019-11-27,,,,,,,,,,,
2019-12-05,,,,,,,,,,,
2019-12-11,,,,,,,,,,,
2019-12-16,,,,,,,,,,,
2019-12-26,,,,,,,,,,,
2020-01-03,,,,,,,,,,,
2020-01-08,,,,,,,,,,,
2020-01-17,,,,,,,,,,,
2020-01-23,,,,,,,,,,,
2020-01-29,,,,,,,,,,,
2020-02-04,,,,,,,,,,,
2020-02-11,,,,,,,,,,,
2020-02-20,,,,,,,,,,,
2020-02-25,,,,,,,,,,,
2020-03-05,,,,,,,,,,,
2020-03-11,,,,,,,,,,,
2020-03-17,,,,,,,,,,,
2020-03-27,,,,,,,,,,,
2020-04-01,,,,,,,,,,,
2020-04-07,,,,,,,,,,,
2020-04-14,,,,,,,,,,,
2020-04-21,,,,,,,,,,,
2020-05-13,,,,,,,,,,,
2020-05-20,,,,,,,,,,,
2020-06-01,,,,,,,,,,,
2020-06-15,,,,,,,,,,,
2020-06-26,,,,,,,,,,,
2020-07-02,,,,,,,,,,,
2020-07-07,,,,,,,,,,,
2020-07-17,,,,,,,,,,,
2020-07-23,,,,,,,,,,,
2020-07-28,,,,,,,,,,,
2020-08-04,,,,,,,,,,,
2020-08-13,,,,,,,,,,,
2020-08-19,,,,,,,,,,,
2020-08-26,,,,,,,,,,,
2020-09-03,,,,,,,,,,,
2020-09-10,,,,,,,,,,,
2020-09-16,,,,,,,,,,,
2020-09-24,,,,,,,,,,,
2020-09-30,,,,,,,,,,,
2020-10-08,,,,,,,,,,,
2020-10-14,,,,,,,,,,,
2020-10-22,,,,,,,,,,,
2020-10-29,,,,,,,,,,,
2020-11-04,,,,,,,,,,,
2020-11-18,,,,,,,,,,,
2020-11-25,,,,,,,,,,,
2020-12-03,,,,,,,,,,,
2020-12-10,,,,,,,,,,,
2020-12-15,,,,,,,,,,,
2020-12-21,,,,,,,,,,,
2020-12-29,,,,,,,,,,,
2021-01-05,,,,,,,,,,,
2021-01-13,,,,,,,,,,,
2021-01-20,,,,,,,,,,,
2021-01-27,,,,,,,,,,,
2021-02-03,,,,,,,,,,,
2021-02-12,,,,,,,,,,,
2021-02-17,,,,,,,,,,,
2021-02-24,,,,,,,,,,,
2021-03-05,69.57,63.12,68.0,75.1,62.94,55.03,,,,,
2021-03-10,115.4,126.05,130.87,138.34,152.07,144.71,,,,,
2021-03-15,59.79,68.31,230.37,171.19,80.1,93.78,,,,,
2021-03-24,44.4,51.12,53.29,79.32,65.28,77.59,,,,,
2021-04-06,57.97,60.57,66.02,145.72,67.09,77.51,,,,,
2021-04-13,75.1,97.66,59.72,64.23,72.91,81.35,,,,,
2021-04-20,694.87,989.29,917.88,292.08,104.16,85.32,,,,,
2021-04-27,56.33,64.35,68.77,74.59,81.79,92.1,,,,,
2021-05-06,-1.74,52.81,64.45,70.6,78.79,92.81,,,,,
2021-05-13,228.92,419.09,589.19,309.51,83.85,62.5,,,,,
2021-05-20,40.94,51.69,51.89,57.57,59.4,64.02,,,,,
2021-05-25,1415.2,156.53,133.09,138.06,114.67,118.95,,,,,
2021-06-02,470.58,2645.11,467.31,153.52,176.01,161.9,,,,,
2021-06-08,195.48,150.8,114.09,117.39,140.66,153.69,,,,,
2021-06-14,160.72,84.81,114.45,108.0,117.45,116.31,,,,,
2021-06-22,74.61,81.11,132.36,437.0,110.44,105.67,,,,,
2021-07-01,2515.63,540.22,71.73,79.59,83.9,90.08,,,,,
2021-07-06,501.62,107.4,107.17,124.95,132.62,139.81,,,,,
2021-07-14,117.15,110.8,107.17,124.95,132.62,139.55,,,,,
2021-07-20,256.46,234.6,250.14,261.19,259.83,266.99,,,,,
2021-07-27,573.95,282.14,324.63,318.05,306.58,297.29,,,,,
2021-08-03,1213.05,540.26,551.52,551.07,560.95,577.32,,,,,
2021-08-09,2268.47,923.59,713.52,695.16,688.26,692.62,,,,,
2021-08-13,682.73,774.68,769.52,773.8,769.02,764.26,,,,,
2021-08-16,1739.9,453.05,476.7,505.75,513.23,325.51,,,,,
2021-08-19,719.56,690.12,617.01,586.82,596.22,626.01,,,,,
2021-08-24,1152.05,1218.85,1306.73,1221.97,837.83,807.36,,,,,
2021-08-26,917.29,1058.48,1194.7,1202.22,1102.67,1058.93,,,,,
2021-08-30,481.97,539.94,627.72,612.11,557.0,486.7,,,,,
2021-09-02,454.39,460.33,438.37,397.69,430.13,,,,,,
2021-09-09,916.42,1011.93,994.61,947.96,939.72,905.73,,,,,
2021-09-13,775.35,780.95,778.53,773.99,772.08,769.44,,,,,
2021-09-20,3054.05,1613.43,1613.64,1582.2,1606.99,1609.13,,,,,
2021-09-30,1557.91,1385.3,1145.28,1148.03,1174.97,1232.14,,,,,
2021-10-07,598.89,903.95,981.66,1086.97,1238.64,1355.3,,,,,
2021-10-11,1451.56,1193.91,1157.07,1195.01,1147.67,1197.4,,,,,
2021-10-18,911.38,605.44,794.5,868.34,865.97,864.29,,,,,
2021-10-28,711.06,562.16,632.38,672.83,675.83,717.08,,,,,
2021-11-04,378.09,435.15,565.03,636.25,630.09,631.53,,,,,
2021-11-11,183.61,197.22,242.08,286.39,320.62,349.24,,,,,
2021-11-18,348.36,235.52,272.7,339.84,372.53,380.54,,,,,
2021-11-25,224.92,233.76,289.4,345.79,385.22,,,,,,
2021-12-01,146.1,217.33,206.11,269.58,342.87,380.8,,,,,
2021-12-10,105.71,114.78,121.58,135.25,170.5,133.41,,,,,
2021-12-15,116.66,118.98,113.08,113.41,111.83,128.55,,,,,
2021-12-21,178.78,184.5,225.66,243.46,267.07,314.1,,,,,
2021-12-28,122.74,128.27,148.09,186.5,231.65,278.59,,,,,
2022-01-04,330.12,199.9,205.53,225.35,221.12,220.72,,,,,
2022-01-12,140.1,172.99,73.49,82.36,88.27,119.13,,,,,
2022-01-19,42.63,47.37,50.37,55.78,55.86,60.45,,,,,
2022-01-27,67.66,68.85,69.2,66.68,67.18,64.73,,,,,
2022-02-02,83.14,80.64,93.08,81.03,82.31,83.94,,,,,
2022-02-10,132.81,170.16,183.92,178.61,160.76,157.12,,,,,
2022-02-16,68.5,68.89,74.79,80.04,92.37,102.59,,,,,
2022-02-24,45.84,190.92,237.65,69.43,84.03,79.05,,,,,
2022-03-02,83.16,88.7,86.34,95.31,110.61,116.51,,,,,
2022-03-11,84.39,90.68,99.37,107.4,105.27,107.15,,,,,
2022-03-24,523.52,536.4,528.82,517.86,460.39,507.65,,,,,
2022-03-28,179.26,188.7,195.54,196.21,195.84,190.1,,,,,
2022-04-06,392.98,308.39,397.76,408.21,401.17,455.32,,,,,
2022-04-11,211.35,259.53,363.12,383.58,390.34,392.27,,,,,
2022-04-19,761.12,518.02,223.75,263.5,264.35,201.3,,,,,
2022-04-22,187.99,238.57,270.87,285.2,303.51,301.09,,,,,
2022-04-27,111.31,127.77,158.99,186.56,208.29,204.84,,,,,
2022-05-06,159.44,783.39,144.0,193.28,225.57,221.42,,,,,
2022-05-13,1079.78,480.32,105.14,124.08,139.01,153.55,,,,,
2022-05-18,212.31,249.69,338.15,402.9,427.06,327.65,,,,,
2022-05-26,152.66,159.7,175.76,203.23,210.87,221.23,,,,,
2022-06-02,140.2,187.79,122.5,147.03,171.15,162.04,,,,,
2022-06-10,108.31,120.31,132.14,150.22,162.52,174.42,,,,,
2022-06-17,4404.85,3446.58,136.92,143.21,143.61,138.01,,,,,
2022-06-24,123.45,140.61,148.99,152.35,158.8,160.63,,,,,
2022-06-30,127.61,117.86,124.71,147.78,151.98,,,,,,
2022-07-06,156.83,158.8,173.78,192.8,197.1,206.17,,,,,
2022-07-14,95.07,108.45,108.35,114.73,120.96,123.09,,,,,
2022-07-20,91.01,1721.25,196.44,132.9,135.24,172.18,,,,,
2022-07-28,168.34,215.65,221.47,231.71,225.77,210.31,,,,,
2022-08-03,204.27,220.13,234.53,246.12,239.01,236.18,,,,,
2022-08-11,3000.97,2333.16,251.97,258.57,240.34,218.45,,,,,
2022-08-17,216.33,221.12,239.23,261.04,262.65,251.44,,,,,
2022-08-24,4117.18,3448.57,311.41,210.68,208.25,201.72,,,,,
2022-09-01,932.13,3903.76,1247.3,202.76,221.24,211.32,,,,,
2022-09-07,173.69,197.7,205.68,212.19,216.66,203.61,,,,,
2022-09-15,1079.19,226.87,249.14,267.94,265.25,253.24,,,,,
2022-09-21,227.22,235.3,231.29,221.11,208.43,207.72,,,,,
2022-09-27,228.2,260.4,315.16,337.82,332.97,317.78,,,,,
2022-09-29,372.38,450.9,501.93,517.07,524.99,509.82,,,,,
2022-10-05,235.58,243.24,242.15,227.32,219.53,213.34,,,,,
2022-10-11,449.74,455.39,330.04,271.06,270.9,337.02,,,,,
2022-10-18,214.75,233.37,261.17,283.39,286.02,283.99,,,,,
2022-10-26,183.51,204.59,219.29,222.58,222.34,224.34,,,,,
2022-11-02,118.35,128.8,155.5,172.96,178.07,175.51,,,,,
2022-11-09,119.64,139.41,320.04,204.47,219.04,213.64,,,,,
2022-11-17,121.8,119.77,133.53,151.0,178.81,192.89,,,,,
2022-11-24,110.79,107.68,121.68,144.9,157.39,163.18,,,,,
2022-12-01,114.72,123.88,138.1,149.18,149.13,153.81,,,,,
2022-12-07,183.62,141.75,160.19,181.2,181.4,187.11,,,,,
2022-12-16,129.38,331.52,142.99,171.48,186.94,207.13,,,,,
2022-12-20,137.75,148.31,164.34,173.2,172.07,184.81,,,,,
2022-12-27,94.71,95.87,97.32,119.57,134.77,152.95,,,,,
2023-01-03,79.67,66.71,87.53,80.11,90.86,97.31,103.58,,,,
2023-01-10,68.07,75.77,84.81,98.01,114.03,107.1,,,,,
2023-01-20,79.29,83.96,90.48,106.44,112.74,108.86,,,,,
2023-01-25,67.39,78.46,85.69,88.71,87.89,86.0,,,,,
2023-02-01,34.03,175.62,33.34,66.1,42.54,48.89,,,,,
2023-02-08,48.21,50.65,51.77,53.76,54.45,51.01,,,,,
2023-02-14,46.16,46.31,52.97,60.74,62.38,60.08,,,,,
2023-02-23,41.96,44.3,49.5,51.85,52.86,53.47,,,,,
2023-03-01,35.88,177.58,167.01,27.84,32.38,34.86,,,,,
2023-03-04,88.86,156.0,307.21,63.5,66.94,67.86,,,,,
2023-03-08,78.02,31.15,30.37,28.67,33.35,36.4,,,,,
2023-03-16,1225.48,441.74,307.57,391.42,63.93,34.61,,,,,
2023-03-22,477.02,87.34,23.19,33.1,38.66,44.19,,,,,
2023-03-29,849.85,911.57,783.58,181.02,35.21,30.84,,,,,
2023-04-11,33.69,32.83,38.19,35.14,35.15,33.33,,,,,
2023-04-20,219.94,1292.86,1371.03,959.11,186.52,28.06,,,,,
2023-04-27,1645.93,1307.91,1257.67,597.36,74.29,35.57,,,,,
2023-05-05,1212.51,959.38,772.96,66.28,48.87,48.19,,,,,
2023-05-11,78.85,49.96,59.73,58.12,55.57,57.45,,,,,
2023-05-18,1793.8,285.71,35.49,48.52,45.24,47.07,,,,,
2023-05-25,393.16,1115.76,234.37,284.79,277.3,134.6,,,,,
2023-05-31,175.91,133.92,71.59,162.53,54.55,188.47,,,,,
2023-06-05,58.57,60.16,63.2,66.02,67.73,70.12,,,,,
2023-06-13,2467.75,1400.7,1267.64,212.64,131.67,134.77,,,,,
2023-06-21,55.1,56.14,57.46,58.65,60.92,63.27,,,,,
2023-06-28,577.15,240.47,483.19,151.09,137.13,141.31,,,,,
2023-07-05,90.01,153.75,100.67,111.37,119.04,113.56,,,,,
2023-07-12,384.91,154.29,93.62,117.85,123.17,125.43,,,,,
2023-07-19,83.02,92.64,97.45,105.74,111.71,110.47,,,,,
2023-07-26,89.45,89.19,90.11,88.94,85.77,82.55,,,,,
2023-08-01,68.64,,86.22,,,,,68.64,75.22,74.29,84.64
2023-08-10,96.65,98.29,111.4,107.52,112.0,114.13,,,,,
2023-08-17,108.44,125.83,127.0,109.89,70.44,110.7,,,,,
2023-08-24,191.92,135.51,123.46,133.4,123.83,117.95,,,,,
