Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-1.6666666666666665,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-0.2857142857142857,profundidad_-0.5714285714285714,profundidad_-0.8571428571428571,profundidad_-1.1428571428571428,profundidad_-1.4285714285714284,profundidad_-1.7142857142857142
2017-07-05,,,,,,,,,,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,
2017-10-04,,,,,,,,,,,,,,,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,
2018-02-20,,,,,,,,,,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,,,,,,,,,,
2018-05-02,,,,,,,,,,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,,,,,,,,,,
2018-05-30,,,,,,,,,,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,,,,,,,,,,
2018-07-04,,,,,,,,,,,,,,,,,,,,,
2018-07-10,,,,,,,,,,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,,,,,,,,,,
2018-09-04,,,,,,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,,,,,,,,,
2019-07-11,,,,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,
2019-09-10,,,,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,,
2020-04-01,,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,,
2020-04-21,,,,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,,,,
2020-12-10,,,,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,,,,
2020-12-21,,,,,,,,,,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,,,,,,,,,,
2021-03-05,67.62,75.2,85.24,99.31,98.77,,,96.26,97.44,,,,,,,,,,,,
2021-03-10,130.73,149.31,157.07,157.05,166.88,,,135.97,115.42,,,,,,,,,,,,
2021-03-15,36.65,40.3,45.48,50.37,56.89,,,62.11,61.27,,,,,,,,,,,,
2021-03-24,1156.59,316.88,99.28,82.05,87.83,,,82.22,72.84,,,,,,,,,,,,
2021-04-06,43.79,54.77,54.66,56.13,58.89,,,66.04,70.68,,,,,,,,,,,,
2021-04-13,59.63,50.67,54.12,61.71,64.9,,,65.67,69.67,,,,,,,,,,,,
2021-04-20,67.89,72.89,76.02,77.22,72.79,,,71.85,69.58,,,,,,,,,,,,
2021-04-27,44.46,113.76,154.63,60.43,72.59,,,131.98,154.39,,,,,,,,,,,,
2021-05-06,45.66,51.44,55.3,62.8,63.39,,,63.87,75.55,,,,,,,,,,,,
2021-05-13,245.43,259.78,116.31,118.36,116.83,,,113.28,115.92,,,,,,,,,,,,
2021-05-20,51.2,37.87,51.55,52.12,56.7,,,59.51,59.79,,,,,,,,,,,,
2021-05-25,78.99,62.86,63.4,66.7,70.11,,,70.53,81.42,,,,,,,,,,,,
2021-06-02,81.26,81.37,89.44,99.15,109.16,,,167.94,193.3,,,,,,,,,,,,
2021-06-08,55.75,55.96,61.08,66.68,68.2,,,71.26,77.05,,,,,,,,,,,,
2021-06-14,372.77,152.46,97.59,108.74,109.6,,,108.22,116.79,,,,,,,,,,,,
2021-06-22,372.27,489.94,407.35,93.77,96.3,,,95.43,99.85,,,,,,,,,,,,
2021-07-01,109.28,90.82,94.33,107.66,108.95,,,109.03,112.8,,,,,,,,,,,,
2021-07-06,56.44,61.46,62.43,75.61,116.45,,,119.92,161.25,,,,,,,,,,,,
2021-07-14,65.64,60.37,62.43,75.61,117.04,,,120.17,151.76,,,,,,,,,,,,
2021-07-20,86.49,101.22,119.44,129.34,124.29,,,123.3,133.01,,,,,,,,,,,,
2021-07-27,149.13,151.98,161.32,156.91,157.38,,,155.36,163.02,,,,,,,,,,,,
2021-08-03,258.72,226.15,226.7,224.03,215.02,,,215.29,230.37,,,,,,,,,,,,
2021-08-09,255.94,248.28,243.19,245.41,241.76,,,238.08,,,,,,,,,,,,,
2021-08-13,409.33,398.23,404.54,412.77,451.1,,,506.37,736.47,,,,,,,,,,,,
2021-08-16,742.67,303.24,303.71,313.12,323.43,,,377.42,383.0,,,,,,,,,,,,
2021-08-19,1748.12,810.69,456.24,450.48,452.07,,,482.81,458.56,,,,,,,,,,,,
2021-08-24,506.14,596.17,662.31,779.56,725.05,,,700.86,479.61,,,,,,,,,,,,
2021-08-26,440.44,568.96,885.37,1006.37,835.83,,,710.8,682.49,,,,,,,,,,,,
2021-08-30,348.49,398.3,428.67,436.98,482.22,,,628.04,676.42,,,,,,,,,,,,
2021-09-02,568.17,581.35,595.31,594.65,589.94,,,581.74,571.29,,,,,,,,,,,,
2021-09-09,602.09,627.83,612.04,581.94,574.82,,,566.78,559.91,,,,,,,,,,,,
2021-09-13,775.67,769.85,746.35,735.9,685.18,,,669.78,802.63,,,,,,,,,,,,
2021-09-20,650.96,605.95,600.93,591.94,588.34,,,585.68,588.12,,,,,,,,,,,,
2021-09-30,721.93,776.2,820.93,839.47,848.5,,,1423.85,3971.73,,,,,,,,,,,,
2021-10-07,566.37,582.64,576.46,599.0,610.35,,,702.97,835.92,,,,,,,,,,,,
2021-10-11,313.66,316.26,320.12,330.12,322.87,,,332.8,319.03,,,,,,,,,,,,
2021-10-18,295.13,301.95,312.17,366.45,454.74,,,408.45,380.92,,,,,,,,,,,,
2021-10-28,447.96,458.63,453.23,441.77,433.41,,,418.81,433.87,,,,,,,,,,,,
2021-11-04,232.87,252.42,306.21,323.53,334.18,,,310.06,306.13,,,,,,,,,,,,
2021-11-11,155.79,159.17,185.25,197.84,189.21,,,191.98,212.75,,,,,,,,,,,,
2021-11-18,146.58,146.01,148.81,147.26,146.1,,,139.13,164.54,,,,,,,,,,,,
2021-11-25,117.09,129.09,146.37,155.58,161.76,,,154.77,177.3,,,,,,,,,,,,
2021-12-01,106.19,114.21,128.9,146.11,160.3,,,182.77,184.47,,,,,,,,,,,,
2021-12-10,174.91,174.08,172.02,174.59,167.34,,,179.7,184.28,,,,,,,,,,,,
2021-12-15,129.98,126.88,127.31,132.58,146.31,,,186.61,197.67,,,,,,,,,,,,
2021-12-21,282.35,277.88,270.23,270.77,261.17,,,272.92,279.19,,,,,,,,,,,,
2021-12-28,131.47,154.05,219.84,256.6,255.43,,,252.16,250.26,,,,,,,,,,,,
2022-01-04,143.03,175.99,187.95,197.0,189.32,,,186.46,238.71,,,,,,,,,,,,
2022-01-12,115.26,116.65,138.4,158.59,218.68,,,181.65,182.97,,,,,,,,,,,,
2022-01-19,119.1,126.44,135.37,133.0,86.64,,,82.31,87.46,,,,,,,,,,,,
2022-01-27,108.51,123.1,107.29,110.64,110.51,,,108.25,106.66,,,,,,,,,,,,
2022-02-02,63.83,64.54,76.1,80.51,85.5,,,86.91,77.89,,,,,,,,,,,,
2022-02-10,125.72,123.52,135.74,140.47,160.46,,,95.57,88.84,,,,,,,,,,,,
2022-02-16,63.31,65.96,77.36,90.64,98.69,,,104.4,96.98,,,,,,,,,,,,
2022-02-24,251.36,188.14,117.27,96.1,100.2,,,101.98,92.24,,,,,,,,,,,,
2022-03-02,36.13,112.25,43.59,49.48,49.77,,,54.58,57.11,,,,,,,,,,,,
2022-03-11,78.2,81.5,86.09,87.09,90.98,,,84.4,90.36,,,,,,,,,,,,
2022-03-24,142.2,147.98,161.59,170.24,172.13,,,161.69,171.65,,,,,,,,,,,,
2022-03-28,239.61,271.98,310.24,323.56,323.55,,,314.48,327.2,,,,,,,,,,,,
2022-04-06,472.39,491.68,490.83,483.28,495.17,,,454.2,427.01,,,,,,,,,,,,
2022-04-11,203.16,249.06,273.9,286.94,310.34,,,312.1,480.44,,,,,,,,,,,,
2022-04-19,578.63,192.21,176.4,186.37,183.39,,,136.97,115.35,,,,,,,,,,,,
2022-04-22,163.19,181.07,198.7,202.02,205.13,,,206.66,207.25,,,,,,,,,,,,
2022-04-27,114.67,131.45,146.9,155.32,165.75,,,162.23,152.64,,,,,,,,,,,,
2022-05-06,71.19,78.35,84.74,97.63,109.24,,,106.25,116.41,,,,,,,,,,,,
2022-05-13,82.77,95.98,84.0,85.83,85.45,,,82.16,90.15,,,,,,,,,,,,
2022-05-18,1033.97,1398.51,304.87,171.91,215.41,,,232.07,231.15,,,,,,,,,,,,
2022-05-26,939.0,46.72,226.93,22.08,34.77,,,35.0,35.03,,,,,,,,,,,,
2022-06-02,41.98,45.53,47.9,49.72,53.11,,,52.82,51.89,,,,,,,,,,,,
2022-06-10,54.14,54.89,66.47,67.95,68.24,,,66.56,77.15,,,,,,,,,,,,
2022-06-17,349.36,86.73,86.42,85.47,89.92,,,86.8,88.01,,,,,,,,,,,,
2022-06-24,238.37,584.1,654.32,594.33,80.33,,,80.03,87.98,,,,,,,,,,,,
2022-06-30,42.56,45.62,47.0,49.4,54.26,,,55.3,57.4,,,,,,,,,,,,
2022-07-06,94.51,98.22,101.23,100.1,96.27,,,93.25,95.62,,,,,,,,,,,,
2022-07-14,983.08,54.07,69.52,58.71,58.69,,,59.61,85.73,,,,,,,,,,,,
2022-07-20,44.75,50.47,50.86,57.46,51.82,,,52.5,65.99,,,,,,,,,,,,
2022-07-28,72.62,73.52,76.56,75.41,75.13,,,65.57,73.64,,,,,,,,,,,,
2022-07-29,126.53,135.59,140.78,136.89,129.52,,,124.01,125.52,,,,,,,,,,,,
2022-08-03,209.87,420.37,129.65,124.19,116.91,,,111.69,111.11,,,,,,,,,,,,
2022-08-11,141.59,110.18,124.29,123.6,120.53,,,112.32,118.81,,,,,,,,,,,,
2022-08-17,438.01,495.4,57.48,60.97,68.55,,,68.71,113.82,,,,,,,,,,,,
2022-08-24,955.23,426.03,122.67,86.76,66.88,,,87.44,92.25,,,,,,,,,,,,
2022-09-01,105.58,109.77,112.71,114.37,110.65,,,109.3,113.95,,,,,,,,,,,,
2022-09-07,79.56,83.14,88.68,87.86,85.22,,,82.27,88.19,,,,,,,,,,,,
2022-09-15,134.6,144.2,143.88,148.43,143.32,,,138.69,135.46,,,,,,,,,,,,
2022-09-21,103.59,105.81,103.66,100.18,97.66,,,94.5,97.64,,,,,,,,,,,,
2022-09-27,167.41,172.27,181.57,177.62,168.64,,,159.03,162.94,,,,,,,,,,,,
2022-10-05,103.57,106.02,118.92,127.27,138.33,,,137.0,141.55,,,,,,,,,,,,
2022-10-11,125.51,124.82,119.08,,,124.82,118.84,,,125.56,121.23,,,,,,,,,,
2022-10-18,83.78,89.6,84.83,71.79,73.57,,,76.06,83.26,,,,,,,,,,,,
2022-10-26,275.23,286.47,292.63,289.56,290.58,,,281.64,,,,,,,,,,,,,
2022-11-02,168.26,,185.75,,,,,,,,,,,,,182.34,196.13,200.76,191.72,188.35,288.92
2022-11-09,129.57,132.7,150.25,156.71,154.79,,,154.75,159.43,,,,,,,,,,,,
2022-11-17,103.43,112.67,136.05,164.2,183.14,,,184.94,194.47,,,,,,,,,,,,
2022-11-24,105.51,114.53,136.53,144.84,153.83,,,156.78,154.72,,,,,,,,,,,,
2022-12-01,131.3,132.25,134.99,132.12,132.4,,,128.62,133.68,,,,,,,,,,,,
2022-12-07,243.31,286.5,382.76,419.01,401.37,,,371.68,372.0,,,,,,,,,,,,
2022-12-16,181.11,217.14,280.99,332.84,330.05,,,321.59,320.88,,,,,,,,,,,,
2022-12-20,198.35,212.46,209.79,205.47,207.82,,,194.87,190.79,,,,,,,,,,,,
2022-12-27,133.27,144.4,162.71,164.62,149.43,,,137.29,140.86,,,,,,,,,,,,
2023-01-03,103.11,114.78,146.44,138.29,110.92,,,105.37,111.68,,,,,,,,,,,,
2023-01-10,95.1,112.53,134.32,122.37,94.55,,,89.37,97.43,,,,,,,,,,,,
2023-01-20,99.95,109.12,109.21,105.88,109.97,,,110.19,145.22,,,,,,,,,,,,
2023-01-25,102.68,103.88,105.34,110.31,106.72,,,109.57,111.39,,,,,,,,,,,,
2023-02-01,48.79,53.68,63.23,67.93,71.18,,,72.09,78.84,,,,,,,,,,,,
2023-02-08,72.55,64.23,59.31,61.15,66.79,,,66.49,67.99,,,,,,,,,,,,
2023-02-14,82.55,80.44,93.44,98.09,97.93,,,97.61,,,,,,,,,,,,,
2023-02-23,116.29,108.36,101.18,96.93,92.46,,,89.94,96.75,,,,,,,,,,,,
2023-03-01,48.59,52.93,56.78,65.05,67.99,,,74.39,75.23,,,,,,,,,,,,
2023-03-08,34.64,40.8,47.23,55.76,65.05,,,76.3,85.69,,,,,,,,,,,,
2023-03-16,34.06,32.84,52.05,44.22,59.25,,,60.51,64.44,,,,,,,,,,,,
2023-03-22,21.16,21.46,23.32,27.35,31.89,,,35.51,40.11,,,,,,,,,,,,
2023-03-29,304.98,182.44,77.89,24.72,25.24,,,24.02,,,,,,,,,,,,,
2023-04-04,33.3,34.45,36.49,38.63,39.25,,,40.17,44.55,,,,,,,,,,,,
2023-04-11,36.66,38.01,36.96,36.36,34.21,,,34.62,37.71,,,,,,,,,,,,
2023-04-20,47.59,51.7,57.99,58.72,58.26,,,58.29,56.59,,,,,,,,,,,,
2023-04-27,32.18,33.16,109.45,86.78,29.99,,,36.04,39.21,,,,,,,,,,,,
2023-05-05,30.64,36.27,34.92,36.76,36.26,,,34.53,37.44,,,,,,,,,,,,
2023-05-11,316.08,99.71,50.28,,,99.71,35.77,,,76.29,39.55,,,,,,,,,,
2023-05-18,73.31,367.38,37.86,43.14,43.47,,,46.24,50.44,,,,,,,,,,,,
2023-05-25,42.13,40.88,45.72,50.95,66.26,,,65.56,72.16,,,,,,,,,,,,
2023-05-31,45.52,51.43,52.85,53.17,56.63,,,57.56,77.01,,,,,,,,,,,,
2023-06-05,935.32,98.18,23.29,23.36,25.53,,,26.54,29.11,,,,,,,,,,,,
2023-06-13,195.44,81.14,101.71,127.91,134.51,,,148.18,149.01,,,,,,,,,,,,
2023-06-21,81.91,84.08,87.29,84.83,81.61,,,77.47,80.76,,,,,,,,,,,,
2023-06-28,44.14,46.37,50.76,53.43,51.11,,,47.95,52.31,,,,,,,,,,,,
2023-07-05,62.39,65.24,66.22,66.01,63.05,,,57.28,59.12,,,,,,,,,,,,
2023-07-12,36.63,48.85,50.62,43.95,46.18,,,47.25,59.9,,,,,,,,,,,,
2023-07-19,38.97,40.96,44.49,46.35,46.06,,,47.46,48.0,,,,,,,,,,,,
2023-07-26,45.85,44.4,47.46,42.1,44.02,,,42.38,47.24,,,,,,,,,,,,
2023-08-01,35.32,36.18,35.47,39.71,37.55,,,37.5,40.74,,,,,,,,,,,,
2023-08-10,67.42,69.65,75.13,71.48,73.17,,,69.43,71.34,,,,,,,,,,,,
2023-08-17,62.23,68.61,63.36,62.0,61.24,,,62.58,74.19,,,,,,,,,,,,
2023-08-24,127.71,88.3,89.92,82.05,87.45,,,90.15,168.29,,,,,,,,,,,,
