Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-1.6666666666666665,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-0.2857142857142857,profundidad_-0.5714285714285714,profundidad_-0.8571428571428571,profundidad_-1.1428571428571428,profundidad_-1.4285714285714284,profundidad_-1.7142857142857142
2017-07-05,,,,,,,,,,,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,
2017-10-04,,,,,,,,,,,,,,,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,
2018-02-20,,,,,,,,,,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,,,,,,,,,,
2018-05-02,,,,,,,,,,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,,,,,,,,,,
2018-05-30,,,,,,,,,,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,,,,,,,,,,
2018-07-04,,,,,,,,,,,,,,,,,,,,,
2018-07-10,,,,,,,,,,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,,,,,,,,,,
2018-09-04,,,,,,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,,,,,,,,,,
2018-10-31,,,,,,,,,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,
2019-06-18,494.96,357.13,272.42,196.57,137.07,,,94.67,,,,,,,,,,,,,
2019-06-25,926.56,779.33,719.39,542.74,390.42,,,259.93,,,,,,,,,,,,,
2019-07-04,847.7,745.18,324.42,219.81,143.11,,,93.42,,,,,,,,,,,,,
2019-07-11,904.07,492.22,323.96,208.39,137.25,,,90.6,70.88,,,,,,,,,,,,
2019-07-19,1351.55,292.25,261.54,221.53,209.36,,,191.37,,,,,,,,,,,,,
2019-07-26,630.09,762.09,894.48,706.66,487.72,,,258.79,,,,,,,,,,,,,
2019-07-30,951.6,719.08,434.94,281.76,179.0,,,118.56,,,,,,,,,,,,,
2019-08-06,461.09,369.2,268.58,191.77,135.86,,,96.89,,,,,,,,,,,,,
2019-08-14,779.35,545.54,244.17,122.1,73.6,,,45.66,,,,,,,,,,,,,
2019-08-22,684.0,510.57,249.85,129.5,74.89,,,45.19,,,,,,,,,,,,,
2019-08-29,630.02,356.16,178.21,93.57,51.54,,,,,,,,,,,,,,,,
2019-09-04,529.02,76.35,22.27,,,156.53,40.77,,,325.71,19.67,,,,,,,,,,
2019-09-10,98.66,73.22,71.52,63.09,36.73,,,34.69,,,,,,,,,,,,,
2019-09-17,253.43,120.1,38.99,14.55,6.47,,,3.76,,,,,,,,,,,,,
2019-09-18,57.24,28.05,12.08,7.1,4.61,,,3.31,,,,,,,,,,,,,
2019-09-19,143.89,60.29,17.09,6.3,4.15,,,3.45,,,,,,,,,,,,,
2019-09-26,86.2,56.33,27.91,15.69,10.01,,,6.19,,,,,,,,,,,,,
2019-10-03,50.91,27.92,13.56,8.43,5.5,,,3.32,,,,,,,,,,,,,
2019-10-15,222.25,107.41,66.74,25.04,17.35,,,8.78,3.89,,,,,,,,,,,,
2019-10-16,158.64,92.38,25.76,8.67,3.87,,,2.51,2.03,,,,,,,,,,,,
2019-10-25,641.75,192.24,100.83,39.48,17.07,,,8.3,5.92,,,,,,,,,,,,
2019-11-04,113.86,53.96,74.92,24.24,7.1,,,3.04,2.9,,,,,,,,,,,,
2019-11-07,1065.55,422.8,138.14,44.26,15.64,,,6.21,3.69,,,,,,,,,,,,
2019-11-14,55.97,29.66,13.61,6.52,3.57,,,2.32,1.96,,,,,,,,,,,,
2019-11-21,156.45,80.45,50.42,24.54,13.43,,,7.16,,,,,,,,,,,,,
2019-11-27,479.78,264.1,110.04,42.98,19.81,,,7.81,4.63,,,,,,,,,,,,
2019-12-05,40.85,15.84,7.52,3.96,2.38,,,1.88,,,,,,,,,,,,,
2019-12-11,97.51,55.38,22.04,9.81,4.81,,,2.99,,,,,,,,,,,,,
2019-12-16,178.1,80.56,56.22,32.41,21.79,,,13.97,,,,,,,,,,,,,
2019-12-26,128.03,101.24,74.09,48.12,29.35,,,16.17,9.5,,,,,,,,,,,,
2020-01-03,123.28,90.19,45.95,24.04,12.38,,,6.83,4.6,,,,,,,,,,,,
2020-01-08,159.91,194.61,136.51,68.01,37.67,,,20.84,,,,,,,,,,,,,
2020-01-17,222.1,162.91,107.82,69.14,43.77,,,28.29,19.17,,,,,,,,,,,,
2020-01-23,918.75,,34.86,,,,,,,,,742.72,328.23,137.07,34.86,,,,,,
2020-01-29,430.6,280.94,142.08,75.91,44.01,,,25.73,16.82,,,,,,,,,,,,
2020-02-04,353.94,278.96,114.32,57.5,33.97,,,21.76,13.31,,,,,,,,,,,,
2020-02-11,81.36,52.21,36.66,27.07,16.88,,,8.05,,,,,,,,,,,,,
2020-02-20,57.24,45.6,44.1,33.27,20.75,,,10.87,,,,,,,,,,,,,
2020-02-25,520.37,223.29,100.33,47.7,25.73,,,13.21,,,,,,,,,,,,,
2020-03-05,574.01,295.32,119.8,58.7,29.69,,,14.2,,,,,,,,,,,,,
2020-03-11,671.43,390.26,131.81,65.17,31.66,,,15.32,,,,,,,,,,,,,
2020-03-17,452.61,521.49,384.89,200.46,110.17,,,57.51,,,,,,,,,,,,,
2020-03-27,348.4,192.98,80.83,36.01,16.25,,,6.67,,,,,,,,,,,,,
2020-04-01,378.04,429.85,230.8,122.78,66.15,,,33.57,,,,,,,,,,,,,
2020-04-07,1643.57,1191.33,557.17,324.87,188.12,,,103.83,,,,,,,,,,,,,
2020-04-14,321.06,236.3,218.71,224.35,196.56,,,136.18,,,,,,,,,,,,,
2020-04-21,185.19,148.64,148.61,113.8,87.58,,,65.73,,,,,,,,,,,,,
2020-05-13,1745.66,1427.87,877.83,521.88,299.75,,,160.79,,,,,,,,,,,,,
2020-05-20,1565.4,1272.98,764.55,478.37,298.07,,,195.56,,,,,,,,,,,,,
2020-06-01,1219.64,934.65,658.79,460.88,318.03,,,231.05,,,,,,,,,,,,,
2020-06-15,118.82,142.68,334.33,335.42,245.47,,,175.19,,,,,,,,,,,,,
2020-06-26,425.06,313.94,219.0,166.36,138.67,,,107.63,,,,,,,,,,,,,
2020-07-02,1071.43,767.57,556.08,357.77,,,,153.69,,,,,,,,,,,,,
2020-07-07,607.29,506.04,254.58,167.45,135.64,,,102.32,86.46,,,,,,,,,,,,
2020-07-17,1108.4,869.21,490.74,432.92,327.23,,,248.59,186.08,,,,,,,,,,,,
2020-07-23,137.18,119.81,131.81,206.41,238.32,,,179.41,136.38,,,,,,,,,,,,
2020-07-28,609.84,597.48,412.85,254.16,183.68,,,138.55,78.56,,,,,,,,,,,,
2020-08-04,318.47,257.35,212.31,148.62,112.6,,,82.57,60.6,,,,,,,,,,,,
2020-08-13,145.76,318.16,283.62,277.09,188.1,,,152.47,105.63,,,,,,,,,,,,
2020-08-19,679.39,529.14,350.24,212.31,135.41,,,85.8,67.44,,,,,,,,,,,,
2020-08-26,120.65,91.85,85.97,86.45,86.71,,,64.58,51.41,,,,,,,,,,,,
2020-09-03,95.0,184.31,283.86,175.17,115.21,,,73.61,39.27,,,,,,,,,,,,
2020-09-10,87.05,79.15,88.07,135.65,123.49,,,93.45,73.1,,,,,,,,,,,,
2020-09-16,315.38,258.68,205.73,153.78,108.67,,,77.45,60.74,,,,,,,,,,,,
2020-09-24,233.39,195.68,200.58,123.51,79.66,,,60.82,43.41,,,,,,,,,,,,
2020-09-30,102.47,96.55,145.55,133.78,97.48,,,73.46,57.72,,,,,,,,,,,,
2020-10-08,846.79,693.59,570.14,379.07,210.52,,,157.04,122.71,,,,,,,,,,,,
2020-10-22,99.08,80.29,74.97,68.05,61.89,,,54.07,46.69,,,,,,,,,,,,
2020-10-29,114.46,191.66,457.6,351.1,262.58,,,188.78,151.13,,,,,,,,,,,,
2020-11-04,130.62,144.38,117.3,95.96,78.32,,,63.47,55.91,,,,,,,,,,,,
2020-11-12,226.26,157.96,119.45,105.64,81.96,,,65.65,52.4,,,,,,,,,,,,
2020-11-18,144.74,118.21,92.31,82.38,69.62,,,54.68,45.19,,,,,,,,,,,,
2020-11-25,216.4,205.65,139.26,115.69,97.57,,,74.38,65.07,,,,,,,,,,,,
2020-12-03,57.92,53.32,54.69,54.77,49.25,,,39.1,28.58,,,,,,,,,,,,
2020-12-10,47.89,41.56,33.03,27.24,22.15,,,18.1,17.5,,,,,,,,,,,,
2020-12-15,97.57,89.99,66.69,53.7,41.65,,,36.87,33.6,,,,,,,,,,,,
2020-12-21,322.15,290.75,209.32,142.07,117.93,,,90.15,77.87,,,,,,,,,,,,
2020-12-29,71.02,99.89,140.02,109.27,84.64,,,65.61,,,,,,,,,,,,,
2021-01-05,102.57,87.87,68.92,67.86,60.69,,,50.03,38.88,,,,,,,,,,,,
2021-01-13,67.53,57.44,65.87,72.56,61.2,,,43.37,33.7,,,,,,,,,,,,
2021-01-20,63.13,44.41,44.44,45.17,38.36,,,34.06,32.75,,,,,,,,,,,,
2021-01-27,72.39,62.2,58.76,51.25,45.07,,,34.63,32.3,,,,,,,,,,,,
2021-02-03,112.92,92.79,77.49,75.58,60.56,,,49.72,34.48,,,,,,,,,,,,
2021-02-12,96.24,72.02,56.56,50.14,37.61,,,29.9,23.74,,,,,,,,,,,,
2021-02-17,81.98,75.6,88.32,127.3,110.31,,,84.89,59.93,,,,,,,,,,,,
2021-02-24,177.43,161.84,139.04,110.91,88.3,,,69.84,60.9,,,,,,,,,,,,
2021-03-05,267.0,217.32,201.71,191.02,169.59,,,141.81,103.92,,,,,,,,,,,,
2021-03-10,113.91,71.38,64.49,62.61,54.98,,,47.49,38.52,,,,,,,,,,,,
2021-03-15,631.21,403.74,311.77,258.73,234.98,,,192.65,119.62,,,,,,,,,,,,
2021-03-24,506.93,368.79,255.89,212.74,153.74,,,134.71,122.24,,,,,,,,,,,,
2021-04-06,78.72,362.61,250.64,176.08,152.06,,,140.34,127.11,,,,,,,,,,,,
2021-04-13,491.06,398.08,306.45,229.28,180.12,,,142.14,82.91,,,,,,,,,,,,
2021-04-20,196.13,171.4,154.1,131.75,111.76,,,97.8,66.64,,,,,,,,,,,,
2021-04-27,758.94,507.7,384.67,285.83,229.36,,,183.0,84.74,,,,,,,,,,,,
2021-05-06,102.24,77.72,89.02,127.0,179.49,,,180.18,121.21,,,,,,,,,,,,
2021-05-13,862.96,694.04,464.13,326.64,217.26,,,173.55,108.51,,,,,,,,,,,,
2021-05-20,503.29,594.38,472.65,312.24,172.61,,,191.84,161.77,,,,,,,,,,,,
2021-05-25,663.18,560.14,371.52,312.95,250.32,,,194.36,122.96,,,,,,,,,,,,
2021-06-02,157.0,175.14,148.28,131.23,154.34,,,170.06,81.38,,,,,,,,,,,,
2021-06-08,89.43,75.7,77.72,107.53,130.82,,,119.92,94.67,,,,,,,,,,,,
2021-06-14,433.05,615.26,454.75,345.58,251.17,,,197.61,156.04,,,,,,,,,,,,
2021-06-22,571.93,408.26,371.77,297.87,236.87,,,187.35,149.28,,,,,,,,,,,,
2021-07-01,597.1,516.39,340.09,251.5,193.98,,,137.59,98.44,,,,,,,,,,,,
2021-07-06,89.94,416.94,270.56,220.09,181.97,,,163.63,96.92,,,,,,,,,,,,
2021-07-14,97.9,410.53,270.56,220.09,179.55,,,159.48,96.51,,,,,,,,,,,,
2021-07-20,711.66,358.9,272.62,170.88,118.27,,,75.38,63.11,,,,,,,,,,,,
2021-07-27,632.55,301.89,194.15,123.63,74.82,,,45.27,36.15,,,,,,,,,,,,
2021-08-03,544.53,305.75,170.06,101.64,60.73,,,30.6,16.57,,,,,,,,,,,,
2021-08-09,280.6,179.8,88.76,53.78,31.58,,,17.0,,,,,,,,,,,,,
2021-08-13,103.71,0.13,0.22,0.32,0.25,,,0.24,0.13,,,,,,,,,,,,
2021-08-16,276.11,166.25,118.3,78.3,49.66,,,35.66,27.79,,,,,,,,,,,,
2021-08-19,1.64,20.0,147.14,69.58,57.39,,,21.86,11.8,,,,,,,,,,,,
2021-08-24,122.19,70.01,40.87,25.69,19.46,,,12.17,7.04,,,,,,,,,,,,
2021-08-26,76.66,53.12,46.34,44.25,36.9,,,22.84,15.59,,,,,,,,,,,,
2021-08-30,120.76,77.77,49.03,33.5,19.88,,,10.86,6.74,,,,,,,,,,,,
2021-09-02,63.92,15.15,2.39,1.58,6.58,,,18.17,61.44,,,,,,,,,,,,
2021-09-09,132.98,65.9,54.64,34.31,16.81,,,8.41,5.4,,,,,,,,,,,,
2021-09-13,75.46,31.62,17.53,10.78,6.22,,,4.16,2.32,,,,,,,,,,,,
2021-09-20,0.13,0.13,0.13,0.13,0.13,,,0.13,0.13,,,,,,,,,,,,
2021-09-30,0.12,0.13,0.13,0.13,0.13,,,0.13,0.13,,,,,,,,,,,,
2021-10-07,97.8,58.6,35.13,20.63,12.82,,,7.69,5.4,,,,,,,,,,,,
2021-10-11,45.94,27.3,0.12,3.91,0.12,,,0.16,0.12,,,,,,,,,,,,
2021-10-18,68.7,42.42,25.92,19.49,15.07,,,10.64,7.72,,,,,,,,,,,,
2021-10-28,62.18,44.55,41.69,33.64,24.54,,,16.9,11.48,,,,,,,,,,,,
2021-11-04,51.5,46.7,102.26,114.71,100.72,,,71.25,52.94,,,,,,,,,,,,
2021-11-11,84.43,70.73,59.59,58.47,59.5,,,59.43,42.66,,,,,,,,,,,,
2021-11-18,70.49,65.61,43.39,31.09,24.53,,,19.96,16.39,,,,,,,,,,,,
2021-11-25,37.81,2.22,0.12,0.12,0.12,,,0.12,0.12,,,,,,,,,,,,
2021-12-01,408.72,338.94,257.34,196.51,146.37,,,115.58,95.44,,,,,,,,,,,,
2021-12-10,0.77,0.71,3.63,9.69,14.7,,,9.86,18.82,,,,,,,,,,,,
2021-12-15,22.13,21.47,34.71,28.9,24.55,,,20.64,17.98,,,,,,,,,,,,
2021-12-21,99.87,76.33,61.03,51.41,42.17,,,35.33,30.32,,,,,,,,,,,,
2021-12-28,30.71,35.16,60.78,89.51,72.57,,,56.6,46.26,,,,,,,,,,,,
2022-01-04,0.12,33.71,34.23,27.85,22.43,,,21.05,37.09,,,,,,,,,,,,
2022-01-12,100.82,151.86,92.76,90.3,47.75,,,62.35,53.69,,,,,,,,,,,,
2022-01-19,73.4,59.29,52.79,53.55,49.0,,,41.77,38.56,,,,,,,,,,,,
2022-01-27,104.81,97.18,74.03,57.83,49.3,,,41.25,36.34,,,,,,,,,,,,
2022-02-02,50.1,46.12,45.82,62.26,74.92,,,69.92,66.16,,,,,,,,,,,,
2022-02-10,35.23,30.34,25.35,23.02,19.89,,,17.31,15.28,,,,,,,,,,,,
2022-02-16,393.01,378.88,271.38,206.16,151.53,,,118.58,100.23,,,,,,,,,,,,
2022-02-24,16.91,66.22,133.68,178.21,139.75,,,106.1,96.21,,,,,,,,,,,,
2022-03-02,451.82,409.08,360.17,335.5,267.83,,,193.69,193.96,,,,,,,,,,,,
2022-03-11,130.44,120.77,111.85,108.56,98.43,,,83.85,76.22,,,,,,,,,,,,
2022-03-24,136.29,160.06,130.73,117.92,94.07,,,61.45,46.24,,,,,,,,,,,,
2022-03-28,250.63,193.46,116.19,72.98,47.29,,,30.55,21.85,,,,,,,,,,,,
2022-04-06,105.59,55.25,22.11,9.5,3.85,,,1.77,0.99,,,,,,,,,,,,
2022-04-11,202.46,141.94,92.21,59.75,39.63,,,27.21,20.69,,,,,,,,,,,,
2022-04-19,232.26,241.19,212.55,158.02,113.97,,,83.66,71.58,,,,,,,,,,,,
2022-04-22,136.39,107.96,106.99,94.99,73.07,,,57.98,48.82,,,,,,,,,,,,
2022-04-27,170.63,134.01,124.23,116.19,96.65,,,78.11,68.62,,,,,,,,,,,,
2022-05-06,70.05,66.0,227.81,228.95,189.45,,,139.42,113.75,,,,,,,,,,,,
2022-05-13,73.7,65.59,161.61,166.02,143.98,,,129.98,131.9,,,,,,,,,,,,
2022-05-18,887.26,935.26,771.37,542.53,398.15,,,306.33,254.68,,,,,,,,,,,,
2022-05-26,639.28,350.69,377.89,291.78,334.74,,,264.8,106.37,,,,,,,,,,,,
2022-06-02,100.94,81.5,75.78,84.15,113.48,,,146.47,87.36,,,,,,,,,,,,
2022-06-10,66.74,69.22,218.32,267.19,244.96,,,156.23,68.69,,,,,,,,,,,,
2022-06-17,556.24,426.47,342.67,254.16,191.03,,,149.64,118.57,,,,,,,,,,,,
2022-06-24,554.74,769.06,559.94,467.0,325.14,,,299.07,261.89,,,,,,,,,,,,
2022-06-30,271.34,445.7,402.11,372.79,286.26,,,259.0,145.15,,,,,,,,,,,,
2022-07-06,135.73,125.26,105.44,89.94,76.09,,,64.4,58.54,,,,,,,,,,,,
2022-07-14,544.9,394.01,336.3,262.97,210.35,,,172.1,142.49,,,,,,,,,,,,
2022-07-20,230.68,330.21,317.23,220.58,183.48,,,153.02,142.08,,,,,,,,,,,,
2022-07-28,110.49,63.91,44.85,34.78,26.46,,,20.11,17.99,,,,,,,,,,,,
2022-07-29,14.61,0.12,0.12,0.12,0.12,,,0.12,0.12,,,,,,,,,,,,
2022-08-03,584.47,359.41,227.17,162.79,104.27,,,66.92,54.57,,,,,,,,,,,,
2022-08-11,239.18,357.72,295.28,207.28,136.3,,,99.63,77.26,,,,,,,,,,,,
2022-08-17,1180.46,840.27,669.97,545.4,406.45,,,316.63,220.89,,,,,,,,,,,,
2022-08-24,383.49,343.9,241.61,190.74,145.87,,,112.28,84.32,,,,,,,,,,,,
2022-09-01,74.91,60.99,189.97,176.96,129.18,,,98.92,87.72,,,,,,,,,,,,
2022-09-07,537.06,261.05,199.71,157.2,99.19,,,81.71,60.76,,,,,,,,,,,,
2022-09-15,50.29,95.49,111.58,109.93,85.26,,,57.8,39.73,,,,,,,,,,,,
2022-09-21,75.88,75.14,57.03,45.66,36.83,,,29.03,24.29,,,,,,,,,,,,
2022-09-27,55.21,49.46,104.39,103.69,72.87,,,53.04,42.19,,,,,,,,,,,,
2022-10-05,0.12,0.12,0.12,0.12,0.14,,,14.59,4.28,,,,,,,,,,,,
2022-10-11,3.65,0.12,0.12,,,0.12,0.12,,,23.66,0.12,,,,,,,,,,
2022-10-18,46.96,0.12,0.12,0.12,0.12,,,0.12,0.12,,,,,,,,,,,,
2022-10-26,0.12,0.39,0.12,0.12,0.12,,,0.12,,,,,,,,,,,,,
2022-11-02,0.12,,0.12,,,,,,,,,,,,,0.12,0.12,0.12,0.12,0.12,0.12
2022-11-09,0.12,0.12,0.12,0.12,0.12,,,0.12,0.12,,,,,,,,,,,,
2022-11-17,0.12,0.12,0.12,0.12,22.7,,,0.12,0.12,,,,,,,,,,,,
2022-11-24,52.65,45.65,81.94,74.55,98.95,,,80.73,62.43,,,,,,,,,,,,
2022-12-01,47.61,41.92,33.63,28.92,24.37,,,20.71,18.64,,,,,,,,,,,,
2022-12-07,2.42,13.05,4.94,0.12,0.12,,,6.35,20.06,,,,,,,,,,,,
2022-12-16,344.75,112.23,43.37,46.87,27.47,,,0.26,0.12,,,,,,,,,,,,
2022-12-20,28.6,15.16,16.27,13.78,12.37,,,10.37,5.1,,,,,,,,,,,,
2022-12-27,0.36,79.71,68.95,42.88,5.78,,,4.21,29.14,,,,,,,,,,,,
2023-01-03,49.15,21.54,22.86,43.51,35.95,,,30.11,25.61,,,,,,,,,,,,
2023-01-10,0.12,0.12,0.12,0.12,0.12,,,0.12,4.46,,,,,,,,,,,,
2023-01-20,147.28,102.97,71.7,52.47,39.5,,,32.27,27.69,,,,,,,,,,,,
2023-01-25,75.99,55.65,46.74,33.24,24.75,,,19.46,17.48,,,,,,,,,,,,
2023-02-01,51.6,43.88,54.51,73.04,68.4,,,63.7,56.4,,,,,,,,,,,,
2023-02-08,147.42,143.79,154.69,147.38,128.6,,,108.75,101.85,,,,,,,,,,,,
2023-02-14,69.22,62.57,76.9,72.48,66.65,,,55.26,,,,,,,,,,,,,
2023-02-23,0.19,0.19,0.14,2.36,4.05,,,0.21,0.12,,,,,,,,,,,,
2023-03-01,25.3,17.56,19.84,45.23,90.37,,,17.4,0.12,,,,,,,,,,,,
2023-03-08,71.39,38.76,143.55,199.29,218.05,,,135.61,128.43,,,,,,,,,,,,
2023-03-16,24.35,7.28,0.14,0.12,0.14,,,0.17,0.12,,,,,,,,,,,,
2023-03-22,87.08,285.66,153.23,0.12,70.15,,,121.84,92.76,,,,,,,,,,,,
2023-03-29,379.87,321.57,219.66,166.57,135.45,,,107.22,,,,,,,,,,,,,
