Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-3.0,profundidad_-4.0,profundidad_-5.0,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6
2018-01-31,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,
2018-02-20,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,
2018-05-02,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,
2018-05-30,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,
2018-07-04,,,,,,,,,,,,
2018-07-10,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,
2018-09-04,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,
2018-10-10,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,
2018-11-21,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,
2018-12-11,,,,,,,,,,,,
2018-12-19,,,,,,,,,,,,
2018-12-26,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,
2019-05-21,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,
2019-07-11,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,
2019-09-10,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,
2020-04-01,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,
2020-04-21,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,
2020-12-10,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,
2020-12-21,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,
2021-03-05,87.35,93.96,99.11,,,104.9,102.04,,,,,
2021-03-10,111.6,134.77,156.83,,,131.62,105.29,,,,,
2021-03-15,813.15,784.14,602.93,,,269.15,76.4,,,,,
2021-03-24,69.37,84.95,86.52,,,102.76,114.74,,,,,
2021-04-06,66.06,58.61,61.44,,,65.27,69.77,,,,,
2021-04-13,48.21,48.1,49.62,,,57.5,70.36,,,,,
2021-04-20,80.71,1009.38,927.21,,,228.55,109.38,,,,,
2021-04-27,113.12,156.26,100.43,,,121.23,136.45,,,,,
2021-05-06,42.43,57.3,66.87,,,71.77,76.58,,,,,
2021-05-13,43.19,374.28,47.28,,,52.01,54.53,,,,,
2021-05-20,74.73,80.95,85.15,,,87.45,89.61,,,,,
2021-05-25,87.6,88.71,65.85,,,72.39,85.9,,,,,
2021-06-02,1492.06,1322.63,1404.41,,,420.47,451.83,,,,,
2021-06-08,368.69,142.68,103.44,,,126.04,143.47,,,,,
2021-06-14,96.36,103.22,104.56,,,119.02,154.67,,,,,
2021-06-22,78.29,567.46,933.7,,,196.01,154.08,,,,,
2021-07-01,102.2,92.09,99.94,,,101.84,120.9,,,,,
2021-07-06,96.21,92.1,108.15,,,116.04,130.34,,,,,
2021-07-14,96.21,92.1,108.15,,,116.04,130.34,,,,,
2021-07-20,134.73,181.8,220.32,,,232.48,244.33,,,,,
2021-07-27,326.67,357.14,387.67,,,403.68,378.44,,,,,
2021-08-03,2831.35,807.41,858.49,,,923.39,936.63,,,,,
2021-08-09,831.31,876.96,846.09,,,807.89,816.87,,,,,
2021-08-13,659.35,847.84,843.68,,,912.75,1007.97,,,,,
2021-08-16,419.18,641.46,692.32,,,731.33,646.47,,,,,
2021-08-19,792.23,739.86,720.34,,,722.77,742.33,,,,,
2021-08-24,1154.8,1130.28,1097.43,,,1083.41,1085.68,1193.55,,,,
2021-08-26,1862.67,1788.35,1679.63,,,1390.61,891.43,,,,,
2021-08-30,497.6,1054.98,642.51,,,688.48,813.6,,,,,
2021-09-02,529.87,507.14,468.46,,,320.99,275.53,,,,,
2021-09-09,,948.21,902.54,,,885.07,866.2,,,,,
2021-09-13,1338.89,1279.64,1292.6,,,1281.85,1298.28,,,,,
2021-09-20,3181.58,2168.29,1458.05,,,1453.58,1599.37,,,,,
2021-09-30,1631.96,1154.1,884.56,,,987.86,1046.92,,,,,
2021-10-07,615.76,924.48,1199.97,,,1293.72,1313.61,,,,,
2021-10-11,1136.4,1346.52,1409.84,,,1357.92,1349.89,,,,,
2021-10-18,866.67,777.9,930.75,,,1011.61,970.59,957.71,,,,
2021-10-28,458.49,541.41,688.48,,,692.82,697.12,,,,,
2021-11-04,560.81,710.17,914.73,,,906.91,884.06,,,,,
2021-11-11,183.32,203.38,262.95,,,334.74,352.68,378.95,,,,
2021-11-18,235.57,239.39,242.6,,,244.04,242.76,267.28,,,,
2021-11-25,201.3,220.79,283.76,,,342.35,354.32,,,,,
2021-12-01,277.18,393.47,492.94,,,520.35,451.58,,,,,
2021-12-10,131.03,141.12,157.0,,,162.33,199.41,,,,,
2021-12-15,152.68,153.74,152.08,,,148.05,141.41,,,,,
2021-12-21,200.35,242.18,288.42,,,278.92,198.69,,,,,
2021-12-28,165.35,111.32,113.93,,,165.69,152.26,,,,,
2022-01-04,57.93,57.86,99.04,,,60.51,60.25,,,,,
2022-01-12,97.08,110.31,124.95,,,153.14,164.93,,,,,
2022-01-19,147.47,103.23,57.46,,,58.86,63.45,,,,,
2022-01-27,109.55,128.87,118.18,,,111.6,109.93,,,,,
2022-02-02,347.86,93.71,468.16,,,112.33,79.98,,,,,
2022-02-10,176.28,199.98,211.72,,,167.5,137.19,,,,,
2022-02-16,63.4,59.42,371.28,,,69.18,72.81,,,,,
2022-02-24,67.32,70.62,79.63,,,93.76,120.69,,,,,
2022-03-02,92.62,107.98,129.81,,,154.49,172.94,,,,,
2022-03-11,82.96,83.41,106.57,,,141.87,134.01,,,,,
2022-03-24,671.0,677.57,672.84,,,685.53,709.03,,,,,
2022-03-28,220.92,268.34,288.34,,,278.85,269.34,,,,,
2022-04-06,408.18,521.37,544.77,,,472.09,424.56,419.55,,,,
2022-04-11,517.57,561.51,551.89,,,573.8,615.5,,,,,
2022-04-19,98.78,111.87,139.93,,,165.62,135.27,,,,,
2022-04-22,255.4,319.56,393.01,,,345.48,203.15,,,,,
2022-04-27,111.19,136.87,166.75,,,178.65,145.31,142.77,,,,
2022-05-06,1145.05,1388.28,353.63,,,384.86,349.96,,,,,
2022-05-13,155.66,203.51,285.99,,,285.25,215.33,,,,,
2022-05-18,1217.91,1279.13,346.37,,,225.75,219.75,,,,,
2022-05-26,1690.16,566.71,1135.84,,,250.57,120.07,139.55,,,,
2022-06-02,1368.62,109.26,115.28,,,135.49,148.98,,,,,
2022-06-10,171.42,186.83,207.32,,,229.23,240.11,239.1,,,,
2022-06-17,105.81,117.45,142.7,,,158.48,166.29,,,,,
2022-06-24,1495.86,665.54,106.02,,,114.12,119.09,,,,,
2022-06-30,127.61,117.86,124.71,,,147.78,151.98,,,,,
2022-07-06,3160.69,1832.94,240.02,,,209.88,250.69,,,,,
2022-07-14,2180.3,220.38,124.13,,,144.23,163.22,,,,,
2022-07-20,104.25,121.79,143.9,,,160.75,193.13,,,,,
2022-07-28,199.36,224.54,225.6,,,212.56,208.39,,,,,
2022-08-03,669.27,660.38,243.61,,,209.49,208.02,,,,,
2022-08-11,1826.96,2349.53,1084.14,,,218.02,219.55,,,,,
2022-08-17,216.59,232.08,235.8,,,235.08,231.95,,,,,
2022-08-24,137.57,141.66,156.5,,,153.23,147.38,,,,,
2022-09-01,2202.56,1468.14,1486.01,,,212.93,155.49,,,,,
2022-09-07,205.89,2082.73,1634.5,,,217.16,223.49,,,,,
2022-09-15,194.77,206.61,209.9,,,217.27,225.95,,,,,
2022-09-21,152.57,162.35,164.86,,,160.8,155.86,,,,,
2022-09-27,218.08,233.96,268.46,,,272.36,160.93,,,,,
2022-09-29,194.6,242.45,278.86,,,288.13,276.79,,,,,
2022-10-05,480.99,141.66,149.87,,,144.74,141.74,,,,,
2022-10-11,652.91,754.12,705.28,,,405.51,305.5,,,,,
2022-10-18,253.18,281.44,351.6,,,458.58,389.85,,,,,
2022-10-26,220.51,237.32,254.09,,,265.63,252.12,,,,,
2022-11-02,135.32,147.78,160.37,,,159.36,147.5,,,,,
2022-11-09,172.72,115.43,134.48,,,149.7,156.55,,,,,
2022-11-17,105.49,130.83,139.4,,,153.36,163.97,,,,,
2022-11-24,153.6,127.77,144.0,,,165.21,177.92,,,,,
2022-12-01,130.23,144.71,179.56,,,195.52,170.62,,,,,
2022-12-07,981.21,840.58,144.65,,,145.2,170.97,,,,,
2022-12-16,153.45,151.41,163.03,,,173.98,183.05,,,,,
2022-12-20,110.08,110.81,131.16,,,136.04,135.03,,,,,
2022-12-27,86.3,91.12,95.44,,,96.84,103.91,,,,,
2023-01-03,60.48,68.82,74.11,,,79.21,88.62,92.7,,,,
2023-01-10,88.68,134.34,81.61,,,89.23,106.14,,,,,
2023-01-20,130.02,400.54,82.95,,,96.89,112.32,,,,,
2023-01-25,57.42,106.68,83.79,,,89.5,108.32,,,,,
2023-02-01,488.6,44.25,49.44,,,51.52,56.29,,,,,
2023-02-08,38.56,39.91,43.75,,,42.37,43.08,,,,,
2023-02-14,42.21,47.9,52.36,,,59.23,56.02,,,,,
2023-02-23,65.12,66.48,69.91,,,74.26,78.04,,,,,
2023-03-01,134.59,186.71,49.16,,,54.9,63.62,,,,,
2023-03-08,151.55,47.13,35.64,,,39.47,45.0,,,,,
2023-03-16,372.15,431.71,341.4,,,143.72,31.3,,,,,
2023-03-22,861.46,321.98,649.02,,,551.06,119.69,,,,,
2023-03-29,1054.48,922.37,518.8,,,241.32,58.65,,,,,
2023-04-04,82.03,24.52,24.67,,,25.92,27.11,,,,,
2023-04-11,21.85,20.17,26.48,,,26.72,28.05,,,,,
2023-04-20,1230.23,353.52,44.84,,,11.3,22.68,,,,,
2023-04-27,1665.09,541.08,335.7,,,41.26,38.22,,,,,
2023-05-05,1943.93,2059.09,1858.75,,,1345.76,233.48,,,,,
2023-05-11,49.31,54.34,60.12,,,58.98,63.22,,,,,
2023-05-18,32.88,30.88,35.21,,,39.32,40.38,,,,,
2023-05-25,131.16,143.21,165.82,,,182.34,118.57,,,,,
2023-05-31,57.31,64.37,69.56,,,70.16,68.82,,,,,
2023-06-05,363.34,47.87,53.97,,,79.59,50.61,,,,,
2023-06-13,92.37,102.98,105.42,,,113.19,117.18,,,,,
2023-06-21,85.01,91.11,100.27,,,103.24,106.15,,,,,
2023-06-28,1329.99,1789.78,292.7,,,92.76,92.5,,,,,
2023-07-05,1067.23,719.6,147.58,,,137.17,133.45,,,,,
2023-07-12,73.72,87.69,94.51,,,98.29,102.5,,,,,
2023-07-19,467.4,94.06,97.54,,,109.41,112.91,,,,,
2023-07-26,1472.87,828.86,199.4,,,128.33,134.32,,,,,
2023-08-01,78.43,89.78,113.33,,,122.53,123.68,,,,,
2023-08-10,66.39,68.01,79.87,,,75.81,80.2,,,,,
2023-08-17,53.04,63.92,71.54,,,75.06,74.97,,,,,
2023-08-24,108.87,116.74,126.36,,,127.7,126.61,,,,,
